"날짜","종가","오픈","고가","저가","변동 %"
"2009년 03월 23일","1,890.76","1,903.71","1,924.72","1,868.05","-0.66%"
"2009년 03월 20일","1,903.39","1,901.33","1,945.60","1,887.23","-0.48%"
"2009년 03월 19일","1,912.56","1,904.40","1,923.31","1,846.28","-0.14%"
"2009년 03월 18일","1,915.28","1,841.89","1,916.41","1,813.09","3.82%"
"2009년 03월 17일","1,844.88","1,862.20","1,866.05","1,815.29","-0.98%"
"2009년 03월 16일","1,863.07","1,908.38","1,919.12","1,848.30","-3.00%"
"2009년 03월 13일","1,920.66","1,926.47","1,933.72","1,890.47","-0.59%"
"2009년 03월 12일","1,932.09","1,882.64","1,937.61","1,875.31","2.66%"
"2009년 03월 11일","1,882.01","1,903.27","1,910.10","1,854.91","-1.19%"
"2009년 03월 10일","1,904.58","1,941.97","1,970.95","1,892.76","-2.38%"
"2009년 03월 09일","1,951.00","1,955.78","1,983.51","1,937.87","-0.18%"
"2009년 03월 06일","1,954.61","1,966.52","2,006.30","1,942.56","-0.77%"
"2009년 03월 05일","1,969.82","1,962.85","1,979.38","1,932.29","0.48%"
"2009년 03월 04일","1,960.32","1,947.53","1,969.59","1,911.46","0.53%"
"2009년 03월 03일","1,949.97","1,975.19","2,004.57","1,942.10","-1.33%"
"2009년 03월 02일","1,976.35","1,935.19","2,007.23","1,928.75","1.74%"
"2009년 02월 27일","1,942.57","1,933.14","1,965.52","1,919.84","0.55%"
"2009년 02월 26일","1,931.98","1,927.52","1,942.39","1,913.18","0.26%"
"2009년 02월 25일","1,926.97","1,946.85","1,956.34","1,916.91","-1.03%"
"2009년 02월 24일","1,947.01","1,898.24","1,953.05","1,890.10","2.18%"
"2009년 02월 23일","1,905.53","1,935.55","1,950.58","1,895.92","-2.39%"
"2009년 02월 20일","1,952.13","1,875.75","1,958.52","1,859.84","4.01%"
"2009년 02월 19일","1,876.89","1,828.27","1,882.93","1,827.25","2.16%"
"2009년 02월 18일","1,837.26","1,825.36","1,865.41","1,817.83","0.26%"
"2009년 02월 17일","1,832.51","1,825.53","1,846.57","1,819.62","0.42%"
"2009년 02월 16일","1,824.88","1,794.23","1,831.31","1,790.02","1.00%"
"2009년 02월 13일","1,806.83","1,793.52","1,820.77","1,791.29","0.34%"
"2009년 02월 12일","1,800.68","1,792.96","1,824.23","1,777.21","0.06%"
"2009년 02월 11일","1,799.64","1,792.19","1,834.43","1,780.03","0.47%"
"2009년 02월 10일","1,791.26","1,787.57","1,816.10","1,774.82","-0.14%"
"2009년 02월 09일","1,793.74","1,770.08","1,812.96","1,767.90","1.19%"
"2009년 02월 06일","1,772.70","1,754.61","1,780.68","1,751.29","0.82%"
"2009년 02월 05일","1,758.22","1,770.97","1,791.28","1,751.50","-0.60%"
"2009년 02월 04일","1,768.88","1,816.48","1,820.07","1,765.87","-2.87%"
"2009년 02월 03일","1,821.22","1,786.29","1,823.04","1,776.84","1.76%"
"2009년 02월 02일","1,789.64","1,761.85","1,796.31","1,758.81","1.31%"
"2009년 01월 30일","1,766.45","1,773.13","1,796.36","1,763.36","-0.83%"
"2009년 01월 29일","1,781.28","1,800.24","1,823.92","1,770.39","-1.25%"
"2009년 01월 28일","1,803.85","1,829.66","1,852.71","1,793.39","-1.58%"
"2009년 01월 27일","1,832.86","1,833.35","1,855.19","1,823.12","0.09%"
"2009년 01월 26일","1,831.26","1,803.59","1,837.10","1,788.43","1.34%"
"2009년 01월 23일","1,807.13","1,786.75","1,816.30","1,775.08","1.18%"
"2009년 01월 22일","1,786.05","1,784.83","1,803.23","1,765.69","-0.06%"
"2009년 01월 21일","1,787.10","1,759.97","1,790.52","1,751.92","1.21%"
"2009년 01월 20일","1,765.66","1,775.77","1,808.95","1,742.35","-0.99%"
"2009년 01월 19일","1,783.34","1,800.87","1,834.46","1,777.53","-0.93%"
"2009년 01월 16일","1,800.10","1,826.34","1,833.27","1,785.87","-1.76%"
"2009년 01월 15일","1,832.35","1,783.25","1,845.26","1,780.14","2.77%"
"2009년 01월 14일","1,782.88","1,784.34","1,798.55","1,759.16","-0.22%"
"2009년 01월 13일","1,786.74","1,803.48","1,848.74","1,777.84","-1.36%"
"2009년 01월 12일","1,811.38","1,812.66","1,837.95","1,785.40","-0.01%"
"2009년 01월 09일","1,811.58","1,820.77","1,849.96","1,800.62","-0.75%"
"2009년 01월 08일","1,825.36","1,765.54","1,840.91","1,757.92","3.57%"
"2009년 01월 07일","1,762.40","1,768.24","1,777.40","1,723.51","-0.57%"
"2009년 01월 06일","1,772.58","1,781.94","1,814.42","1,739.36","-0.94%"
"2009년 01월 05일","1,789.32","1,830.33","1,855.21","1,773.96","-2.41%"
"2009년 01월 02일","1,833.55","1,767.68","1,868.71","1,762.38","3.77%"
"2009년 01월 01일","1,767.01","1,762.26","1,777.22","1,759.99","0.08%"
"2008년 12월 31일","1,765.67","1,768.66","1,780.37","1,737.09","-0.36%"
"2008년 12월 30일","1,772.12","1,759.73","1,791.23","1,746.86","0.42%"
"2008년 12월 29일","1,764.79","1,826.25","1,834.79","1,762.64","-3.42%"
"2008년 12월 26일","1,827.30","1,826.80","1,834.97","1,786.13","-0.23%"
"2008년 12월 25일","1,831.55","1,827.19","1,836.11","1,822.63","0.08%"
"2008년 12월 24일","1,830.11","1,854.88","1,874.12","1,816.79","-1.96%"
"2008년 12월 23일","1,866.79","1,822.57","1,893.94","1,813.75","2.27%"
"2008년 12월 22일","1,825.27","1,785.83","1,845.42","1,783.13","1.91%"
"2008년 12월 19일","1,791.06","1,830.61","1,882.12","1,776.60","-2.00%"
"2008년 12월 18일","1,827.60","1,907.35","1,910.96","1,822.77","-4.23%"
"2008년 12월 17일","1,908.33","1,893.50","1,912.97","1,834.43","0.33%"
"2008년 12월 16일","1,902.12","1,864.02","1,908.86","1,820.77","1.75%"
"2008년 12월 15일","1,869.43","1,829.94","1,875.46","1,780.93","1.94%"
"2008년 12월 12일","1,833.84","1,808.39","1,845.23","1,766.63","1.20%"
"2008년 12월 11일","1,812.09","1,812.85","1,818.59","1,740.84","-0.13%"
"2008년 12월 10일","1,814.43","1,847.85","1,871.58","1,786.61","-1.95%"
"2008년 12월 09일","1,850.43","1,874.44","1,881.20","1,838.83","-1.32%"
"2008년 12월 08일","1,875.22","1,877.91","1,886.31","1,837.46","-0.22%"
"2008년 12월 05일","1,879.32","1,893.46","1,907.44","1,862.29","-0.90%"
"2008년 12월 04일","1,896.37","1,864.69","1,909.35","1,847.14","1.52%"
"2008년 12월 03일","1,868.03","1,859.77","1,870.82","1,816.97","0.33%"
"2008년 12월 02일","1,861.82","1,815.37","1,870.65","1,810.77","2.35%"
"2008년 12월 01일","1,818.99","1,865.68","1,871.90","1,810.77","-2.48%"
"2008년 11월 28일","1,865.34","1,903.71","1,909.70","1,856.14","-1.98%"
"2008년 11월 27일","1,903.08","1,903.94","1,931.26","1,883.56","-0.13%"
"2008년 11월 26일","1,905.61","1,961.28","1,970.12","1,893.60","-2.89%"
"2008년 11월 25일","1,962.38","1,949.26","1,965.23","1,897.22","0.54%"
"2008년 11월 24일","1,951.80","1,879.92","1,954.36","1,857.22","3.78%"
"2008년 11월 21일","1,880.70","1,862.67","1,900.34","1,852.69","0.79%"
"2008년 11월 20일","1,866.03","1,807.66","1,896.90","1,803.18","3.00%"
"2008년 11월 19일","1,811.67","1,825.46","1,854.04","1,793.62","-0.96%"
"2008년 11월 18일","1,829.16","1,779.03","1,839.72","1,769.19","2.68%"
"2008년 11월 17일","1,781.41","1,753.60","1,798.57","1,750.75","0.65%"
"2008년 11월 14일","1,769.89","1,776.42","1,792.13","1,752.74","-0.53%"
"2008년 11월 13일","1,779.33","1,693.40","1,788.51","1,684.32","5.10%"
"2008년 11월 12일","1,693.00","1,661.57","1,720.64","1,655.07","1.68%"
"2008년 11월 11일","1,665.10","1,693.09","1,736.87","1,658.66","-1.68%"
"2008년 11월 10일","1,693.56","1,695.18","1,723.67","1,674.04","0.26%"
"2008년 11월 07일","1,689.19","1,691.58","1,741.41","1,648.15","-0.10%"
"2008년 11월 06일","1,690.86","1,641.00","1,717.48","1,634.03","2.97%"
"2008년 11월 05일","1,642.12","1,645.22","1,655.04","1,606.78","-0.77%"
"2008년 11월 04일","1,654.79","1,594.03","1,655.17","1,552.26","3.58%"
"2008년 11월 03일","1,597.57","1,624.48","1,684.87","1,561.03","-2.17%"
"2008년 10월 31일","1,633.01","1,590.16","1,674.35","1,551.67","1.68%"
"2008년 10월 30일","1,606.10","1,799.31","1,873.18","1,583.48","-10.77%"
"2008년 10월 29일","1,799.91","1,856.27","1,869.20","1,728.28","-3.24%"
"2008년 10월 28일","1,860.19","1,818.25","1,864.24","1,789.11","2.23%"
"2008년 10월 27일","1,819.60","1,787.46","1,838.54","1,703.85","0.80%"
"2008년 10월 24일","1,805.23","1,818.17","1,894.02","1,754.14","-1.29%"
"2008년 10월 23일","1,828.81","1,746.67","1,843.58","1,724.09","4.58%"
"2008년 10월 22일","1,748.70","1,723.00","1,836.95","1,586.72","1.45%"
"2008년 10월 21일","1,723.65","1,743.69","1,782.19","1,640.70","-1.50%"
"2008년 10월 20일","1,749.91","1,787.29","1,797.16","1,701.16","-2.21%"
"2008년 10월 17일","1,789.43","1,846.09","1,852.35","1,761.27","-3.34%"
"2008년 10월 16일","1,851.24","1,666.29","1,861.33","1,661.22","11.03%"
"2008년 10월 15일","1,667.30","1,641.91","1,707.20","1,628.81","1.43%"
"2008년 10월 14일","1,643.82","1,682.99","1,693.08","1,603.50","-2.50%"
"2008년 10월 13일","1,685.89","1,771.35","1,782.62","1,665.73","-3.88%"
"2008년 10월 10일","1,754.02","1,877.05","1,975.39","1,656.31","-6.63%"
"2008년 10월 09일","1,878.61","1,899.74","1,996.45","1,871.82","-1.20%"
"2008년 10월 08일","1,901.38","1,811.54","1,919.23","1,791.24","5.21%"
"2008년 10월 07일","1,807.29","1,708.96","1,825.49","1,703.71","5.59%"
"2008년 10월 06일","1,711.63","1,667.87","1,756.45","1,661.52","1.57%"
"2008년 10월 03일","1,685.23","1,689.56","1,705.78","1,679.18","-0.31%"
"2008년 10월 02일","1,690.42","1,664.93","1,709.59","1,657.86","1.50%"
"2008년 10월 01일","1,665.45","1,703.90","1,704.78","1,658.99","-2.28%"
"2008년 09월 30일","1,704.27","1,708.18","1,770.43","1,689.79","-0.32%"
"2008년 09월 29일","1,709.67","1,684.00","1,738.21","1,683.42","0.75%"
"2008년 09월 26일","1,696.89","1,691.54","1,706.96","1,684.26","0.20%"
"2008년 09월 25일","1,693.55","1,685.03","1,714.59","1,683.68","0.39%"
"2008년 09월 24일","1,687.01","1,678.93","1,702.35","1,673.72","0.28%"
"2008년 09월 23일","1,682.36","1,667.50","1,716.07","1,666.37","0.85%"
"2008년 09월 22일","1,668.20","1,650.99","1,677.43","1,611.03","1.18%"
"2008년 09월 19일","1,648.69","1,650.70","1,652.63","1,595.90","-0.22%"
"2008년 09월 18일","1,652.30","1,596.92","1,678.22","1,595.36","3.58%"
"2008년 09월 17일","1,595.12","1,633.78","1,642.52","1,572.41","-2.67%"
"2008년 09월 16일","1,638.84","1,584.51","1,660.36","1,582.29","3.42%"
"2008년 09월 15일","1,584.61","1,583.73","1,601.42","1,556.28","0.63%"
"2008년 09월 12일","1,574.74","1,549.95","1,575.83","1,535.60","1.44%"
"2008년 09월 11일","1,552.40","1,524.37","1,555.89","1,515.74","1.78%"
"2008년 09월 10일","1,525.26","1,544.80","1,554.22","1,524.15","-1.39%"
"2008년 09월 09일","1,546.80","1,525.28","1,568.57","1,524.41","1.28%"
"2008년 09월 08일","1,527.27","1,606.90","1,608.92","1,518.15","-4.27%"
"2008년 09월 05일","1,595.32","1,608.70","1,632.62","1,585.54","-0.90%"
"2008년 09월 04일","1,609.74","1,663.42","1,667.68","1,607.01","-3.28%"
"2008년 09월 03일","1,664.37","1,641.90","1,681.17","1,636.55","1.33%"
"2008년 09월 02일","1,642.49","1,629.44","1,652.51","1,616.23","0.80%"
"2008년 09월 01일","1,629.53","1,600.57","1,645.26","1,594.59","1.95%"
"2008년 08월 29일","1,598.37","1,594.91","1,607.66","1,587.52","0.24%"
"2008년 08월 28일","1,594.57","1,594.67","1,603.02","1,586.27","-0.09%"
"2008년 08월 27일","1,596.01","1,590.70","1,608.58","1,585.55","0.28%"
"2008년 08월 26일","1,591.62","1,586.25","1,601.98","1,586.12","0.29%"
"2008년 08월 25일","1,587.05","1,572.02","1,597.18","1,569.34","0.88%"
"2008년 08월 22일","1,573.24","1,562.92","1,582.69","1,557.55","0.56%"
"2008년 08월 21일","1,564.44","1,530.12","1,569.77","1,528.97","2.24%"
"2008년 08월 20일","1,530.12","1,556.97","1,558.23","1,529.60","-1.75%"
"2008년 08월 19일","1,557.39","1,524.57","1,558.34","1,522.70","2.03%"
"2008년 08월 18일","1,526.44","1,525.72","1,545.78","1,524.68","-0.03%"
"2008년 08월 15일","1,526.87","1,538.15","1,539.61","1,522.02","-0.89%"
"2008년 08월 14일","1,540.56","1,551.04","1,554.05","1,535.97","-0.72%"
"2008년 08월 13일","1,551.78","1,541.05","1,556.14","1,538.26","0.61%"
"2008년 08월 12일","1,542.41","1,532.90","1,547.05","1,531.77","0.59%"
"2008년 08월 11일","1,533.43","1,536.71","1,556.49","1,532.08","-0.71%"
"2008년 08월 08일","1,544.44","1,556.51","1,566.80","1,541.36","-0.85%"
"2008년 08월 07일","1,557.63","1,565.19","1,575.70","1,555.29","-0.47%"
"2008년 08월 06일","1,564.99","1,566.24","1,577.01","1,563.57","-0.16%"
"2008년 08월 05일","1,567.44","1,583.96","1,584.86","1,566.24","-1.11%"
"2008년 08월 04일","1,584.96","1,581.42","1,591.33","1,575.12","0.22%"
"2008년 08월 01일","1,581.51","1,578.32","1,583.74","1,572.12","0.16%"
"2008년 07월 31일","1,579.06","1,581.07","1,589.67","1,568.65","-0.16%"
"2008년 07월 30일","1,581.56","1,564.53","1,583.30","1,564.33","1.05%"
"2008년 07월 29일","1,565.17","1,582.85","1,592.53","1,564.63","-1.20%"
"2008년 07월 28일","1,584.14","1,581.28","1,589.12","1,576.89","0.09%"
"2008년 07월 25일","1,582.78","1,582.78","1,587.86","1,577.28","-0.02%"
"2008년 07월 24일","1,583.17","1,582.41","1,586.83","1,573.25","1.33%"
"2008년 07월 23일","1,562.33","1,596.47","1,606.83","1,561.34","-2.13%"
"2008년 07월 22일","1,596.26","1,633.01","1,634.02","1,594.95","-1.54%"
"2008년 07월 21일","1,621.26","1,604.19","1,622.72","1,600.02","0.96%"
"2008년 07월 18일","1,605.80","1,591.94","1,610.53","1,590.94","0.79%"
"2008년 07월 17일","1,593.14","1,575.48","1,608.93","1,574.28","1.11%"
"2008년 07월 16일","1,575.72","1,599.06","1,610.39","1,574.98","-1.52%"
"2008년 07월 15일","1,599.96","1,588.61","1,619.84","1,586.41","0.66%"
"2008년 07월 14일","1,589.41","1,593.01","1,600.99","1,587.02","-0.30%"
"2008년 07월 11일","1,594.20","1,576.23","1,594.40","1,573.71","1.11%"
"2008년 07월 10일","1,576.72","1,565.54","1,581.30","1,564.58","0.66%"
"2008년 07월 09일","1,566.33","1,603.42","1,618.31","1,560.73","-2.37%"
"2008년 07월 08일","1,604.32","1,634.01","1,639.83","1,602.29","-1.83%"
"2008년 07월 07일","1,634.30","1,645.78","1,647.33","1,620.99","-0.79%"
"2008년 07월 04일","1,647.33","1,639.45","1,652.26","1,634.15","0.43%"
"2008년 07월 03일","1,640.24","1,646.88","1,666.66","1,635.01","-0.41%"
"2008년 07월 02일","1,646.91","1,656.29","1,672.35","1,635.90","-0.58%"
"2008년 07월 01일","1,656.58","1,655.46","1,664.95","1,643.57","0.03%"
"2008년 06월 30일","1,656.01","1,645.33","1,656.22","1,642.37","0.50%"
"2008년 06월 27일","1,647.76","1,642.15","1,651.21","1,629.42","0.28%"
"2008년 06월 26일","1,643.11","1,620.75","1,644.16","1,618.46","1.33%"
"2008년 06월 25일","1,621.51","1,601.04","1,623.26","1,600.74","1.22%"
"2008년 06월 24일","1,601.89","1,588.55","1,615.37","1,588.04","0.76%"
"2008년 06월 23일","1,589.87","1,610.67","1,620.91","1,588.55","-1.13%"
"2008년 06월 20일","1,608.07","1,600.50","1,616.47","1,583.79","0.46%"
"2008년 06월 19일","1,600.68","1,590.95","1,607.45","1,588.64","0.61%"
"2008년 06월 18일","1,590.92","1,579.18","1,599.46","1,578.98","0.69%"
"2008년 06월 17일","1,580.08","1,613.39","1,615.13","1,578.53","-2.09%"
"2008년 06월 16일","1,613.83","1,608.60","1,614.96","1,594.24","0.50%"
"2008년 06월 13일","1,605.85","1,596.76","1,610.79","1,588.78","0.60%"
"2008년 06월 12일","1,596.32","1,602.37","1,603.95","1,589.84","-0.41%"
"2008년 06월 11일","1,602.84","1,586.74","1,607.02","1,582.37","0.92%"
"2008년 06월 10일","1,588.26","1,616.00","1,617.42","1,584.71","-1.77%"
"2008년 06월 09일","1,616.81","1,628.36","1,635.96","1,611.78","-0.63%"
"2008년 06월 06일","1,627.05","1,594.92","1,627.05","1,593.20","1.94%"
"2008년 06월 05일","1,596.07","1,577.88","1,597.30","1,568.74","1.06%"
"2008년 06월 04일","1,579.34","1,561.43","1,580.26","1,559.64","1.05%"
"2008년 06월 03일","1,562.93","1,605.85","1,607.89","1,562.14","-2.72%"
"2008년 06월 02일","1,606.71","1,599.36","1,606.91","1,582.18","0.46%"
"2008년 05월 30일","1,599.29","1,606.19","1,607.43","1,588.84","-0.46%"
"2008년 05월 29일","1,606.74","1,614.28","1,626.70","1,594.88","-0.49%"
"2008년 05월 28일","1,614.62","1,639.32","1,641.64","1,610.36","-1.58%"
"2008년 05월 27일","1,640.55","1,653.64","1,661.95","1,631.50","-0.84%"
"2008년 05월 26일","1,654.43","1,648.75","1,656.11","1,646.35","0.35%"
"2008년 05월 23일","1,648.73","1,634.22","1,651.94","1,633.35","0.85%"
"2008년 05월 22일","1,634.82","1,636.55","1,651.22","1,633.11","-0.10%"
"2008년 05월 21일","1,636.53","1,643.64","1,655.39","1,628.48","-0.49%"
"2008년 05월 20일","1,644.66","1,610.48","1,645.45","1,610.17","2.11%"
"2008년 05월 19일","1,610.72","1,617.31","1,630.80","1,609.34","-0.31%"
"2008년 05월 16일","1,615.72","1,607.30","1,618.68","1,602.52","0.49%"
"2008년 05월 15일","1,607.79","1,621.35","1,627.86","1,606.78","-0.82%"
"2008년 05월 14일","1,621.11","1,616.90","1,626.69","1,610.92","0.28%"
"2008년 05월 13일","1,616.55","1,618.39","1,627.28","1,611.03","-0.18%"
"2008년 05월 12일","1,619.40","1,613.66","1,623.91","1,603.95","0.15%"
"2008년 05월 09일","1,617.02","1,602.19","1,622.34","1,598.68","0.89%"
"2008년 05월 08일","1,602.79","1,589.12","1,613.73","1,573.06","0.85%"
"2008년 05월 07일","1,589.30","1,559.99","1,591.88","1,558.33","1.84%"
"2008년 05월 06일","1,560.58","1,547.09","1,584.15","1,546.49","0.85%"
"2008년 05월 05일","1,547.43","1,558.04","1,565.53","1,546.79","-0.69%"
"2008년 05월 02일","1,558.12","1,560.72","1,568.42","1,546.98","-0.19%"
"2008년 05월 01일","1,561.11","1,565.49","1,571.57","1,547.95","-0.34%"
"2008년 04월 30일","1,566.39","1,562.74","1,573.30","1,557.47","0.23%"
"2008년 04월 29일","1,562.78","1,558.85","1,567.29","1,552.58","0.15%"
"2008년 04월 28일","1,560.45","1,554.73","1,563.47","1,551.92","0.29%"
"2008년 04월 25일","1,555.94","1,561.43","1,565.75","1,545.97","-0.43%"
"2008년 04월 24일","1,562.65","1,573.33","1,581.58","1,555.56","-0.74%"
"2008년 04월 23일","1,574.32","1,594.38","1,601.09","1,572.97","-1.27%"
"2008년 04월 22일","1,594.64","1,576.90","1,602.46","1,575.91","1.08%"
"2008년 04월 21일","1,577.66","1,577.23","1,591.05","1,564.84","-0.06%"
"2008년 04월 18일","1,578.62","1,575.69","1,598.29","1,567.57","0.13%"
"2008년 04월 17일","1,576.57","1,576.86","1,591.89","1,567.37","-0.08%"
"2008년 04월 16일","1,577.86","1,557.68","1,581.74","1,554.43","1.25%"
"2008년 04월 15일","1,558.43","1,551.21","1,569.70","1,548.86","0.39%"
"2008년 04월 14일","1,552.40","1,531.63","1,557.43","1,528.43","0.65%"
"2008년 04월 11일","1,542.37","1,536.58","1,547.88","1,532.03","0.34%"
"2008년 04월 10일","1,537.15","1,544.69","1,554.22","1,534.26","-0.53%"
"2008년 04월 09일","1,545.31","1,532.01","1,548.53","1,530.09","0.83%"
"2008년 04월 08일","1,532.55","1,531.19","1,541.57","1,528.13","0.13%"
"2008년 04월 07일","1,530.53","1,531.12","1,535.95","1,523.13","-0.13%"
"2008년 04월 04일","1,532.55","1,529.21","1,539.56","1,521.32","0.18%"
"2008년 04월 03일","1,529.78","1,528.48","1,533.39","1,516.37","0.01%"
"2008년 04월 02일","1,529.63","1,535.74","1,539.36","1,511.79","-0.40%"
"2008년 04월 01일","1,535.74","1,560.24","1,564.23","1,527.17","-1.69%"
"2008년 03월 31일","1,562.13","1,569.20","1,575.42","1,542.83","-0.46%"
"2008년 03월 28일","1,569.30","1,557.21","1,576.62","1,550.26","0.66%"
"2008년 03월 27일","1,559.06","1,561.94","1,579.38","1,533.07","-0.27%"
"2008년 03월 26일","1,563.28","1,561.94","1,563.67","1,561.94","2.43%"
"2008년 03월 25일","1,526.16","1,538.81","1,539.61","1,515.16","-0.83%"
"2008년 03월 24일","1,538.98","1,546.57","1,547.53","1,530.50","-0.58%"
"2008년 03월 21일","1,547.98","1,557.34","1,560.07","1,544.56","-0.68%"
"2008년 03월 20일","1,558.62","1,578.03","1,591.31","1,553.51","-1.28%"
"2008년 03월 19일","1,578.82","1,576.17","1,601.09","1,565.14","0.06%"
"2008년 03월 18일","1,577.81","1,610.39","1,623.84","1,575.97","-2.07%"
"2008년 03월 17일","1,611.23","1,568.54","1,638.22","1,563.75","3.06%"
"2008년 03월 14일","1,563.42","1,534.28","1,564.77","1,527.87","1.78%"
"2008년 03월 13일","1,536.08","1,511.36","1,537.02","1,507.67","1.65%"
"2008년 03월 12일","1,511.08","1,486.94","1,512.44","1,474.65","1.57%"
"2008년 03월 11일","1,487.67","1,480.79","1,505.50","1,479.83","0.46%"
"2008년 03월 10일","1,480.87","1,470.60","1,487.06","1,470.22","0.74%"
"2008년 03월 07일","1,469.99","1,460.44","1,480.53","1,459.40","0.57%"
"2008년 03월 06일","1,461.73","1,446.78","1,462.02","1,446.50","0.94%"
"2008년 03월 05일","1,448.16","1,440.31","1,451.29","1,436.05","0.54%"
"2008년 03월 04일","1,440.34","1,439.21","1,444.74","1,435.29","0.01%"
"2008년 03월 03일","1,440.24","1,426.26","1,447.26","1,425.60","1.01%"
"2008년 02월 29일","1,425.86","1,423.14","1,431.33","1,419.14","-0.04%"
"2008년 02월 28일","1,426.43","1,422.30","1,426.60","1,411.34","0.20%"
"2008년 02월 27일","1,423.53","1,418.23","1,425.51","1,410.64","0.37%"
"2008년 02월 26일","1,418.27","1,403.71","1,419.47","1,399.53","0.99%"
"2008년 02월 25일","1,404.32","1,407.09","1,408.39","1,400.90","-0.18%"
"2008년 02월 22일","1,406.89","1,404.38","1,410.07","1,402.44","0.11%"
"2008년 02월 21일","1,405.31","1,391.37","1,407.53","1,391.08","0.96%"
"2008년 02월 20일","1,392.01","1,389.55","1,393.80","1,382.10","0.13%"
"2008년 02월 19일","1,390.15","1,384.86","1,393.87","1,381.61","0.32%"
"2008년 02월 18일","1,385.78","1,386.54","1,389.05","1,380.11","-0.11%"
"2008년 02월 15일","1,387.29","1,383.20","1,389.83","1,382.71","0.26%"
"2008년 02월 14일","1,383.73","1,377.40","1,385.06","1,372.60","0.42%"
"2008년 02월 13일","1,377.98","1,377.77","1,381.06","1,373.44","-0.09%"
"2008년 02월 12일","1,379.20","1,372.05","1,382.19","1,369.56","0.45%"
"2008년 02월 11일","1,372.97","1,366.10","1,378.38","1,365.54","0.49%"
"2008년 02월 08일","1,366.26","1,363.00","1,369.98","1,359.99","0.15%"
"2008년 02월 07일","1,364.15","1,377.64","1,380.30","1,359.05","-0.95%"
"2008년 02월 06일","1,377.19","1,380.89","1,384.11","1,375.71","-0.31%"
"2008년 02월 05일","1,381.43","1,397.34","1,398.64","1,378.26","-1.18%"
"2008년 02월 04일","1,397.89","1,397.44","1,400.06","1,391.52","0.04%"
"2008년 02월 01일","1,397.34","1,401.95","1,411.56","1,394.23","-0.39%"
"2008년 01월 31일","1,402.85","1,403.65","1,408.13","1,396.38","-0.18%"
"2008년 01월 30일","1,405.43","1,394.81","1,408.16","1,390.61","0.72%"
"2008년 01월 29일","1,395.39","1,403.40","1,405.12","1,391.28","-0.65%"
"2008년 01월 28일","1,404.49","1,389.17","1,405.72","1,388.88","1.12%"
"2008년 01월 25일","1,388.88","1,400.20","1,402.65","1,387.03","-0.94%"
"2008년 01월 24일","1,402.03","1,393.46","1,403.41","1,384.79","0.55%"
"2008년 01월 23일","1,394.40","1,394.74","1,400.88","1,382.22","-0.14%"
"2008년 01월 22일","1,396.39","1,369.96","1,397.46","1,366.26","1.91%"
"2008년 01월 21일","1,370.25","1,376.43","1,381.36","1,367.40","-0.57%"
"2008년 01월 18일","1,378.11","1,384.00","1,392.39","1,376.19","-0.38%"
"2008년 01월 17일","1,383.43","1,376.57","1,391.57","1,375.81","0.37%"
"2008년 01월 16일","1,378.34","1,384.00","1,396.67","1,371.30","-0.49%"
"2008년 01월 15일","1,385.12","1,392.94","1,396.22","1,384.00","-0.62%"
"2008년 01월 14일","1,393.78","1,385.28","1,398.32","1,384.90","0.61%"
"2008년 01월 11일","1,385.39","1,387.67","1,390.64","1,380.87","-0.21%"
"2008년 01월 10일","1,388.26","1,373.17","1,388.86","1,369.58","1.01%"
"2008년 01월 09일","1,374.37","1,380.80","1,386.29","1,371.58","-0.52%"
"2008년 01월 08일","1,381.51","1,381.15","1,385.32","1,376.16","-0.03%"
"2008년 01월 07일","1,381.89","1,383.38","1,391.91","1,378.05","-0.13%"
"2008년 01월 04일","1,383.74","1,380.52","1,391.34","1,378.62","0.20%"
"2008년 01월 03일","1,380.96","1,379.01","1,385.33","1,375.10","0.09%"
"2008년 01월 02일","1,379.75","1,365.15","1,382.00","1,359.94","0.98%"
"2008년 01월 01일","1,366.34","1,364.68","1,367.64","1,363.97","0.06%"
"2007년 12월 31일","1,365.48","1,377.35","1,380.64","1,363.13","-0.87%"
"2007년 12월 28일","1,377.51","1,374.47","1,378.93","1,366.40","0.18%"
"2007년 12월 27일","1,374.97","1,359.75","1,377.13","1,357.57","1.04%"
"2007년 12월 26일","1,360.80","1,352.54","1,362.26","1,349.35","0.54%"
"2007년 12월 25일","1,353.54","1,352.03","1,354.53","1,351.23","0.05%"
"2007년 12월 24일","1,352.93","1,351.35","1,354.72","1,346.89","0.13%"
"2007년 12월 21일","1,351.12","1,350.99","1,359.24","1,348.81","-0.01%"
"2007년 12월 20일","1,351.26","1,350.10","1,357.07","1,347.79","0.04%"
"2007년 12월 19일","1,350.67","1,353.29","1,355.18","1,345.31","-0.23%"
"2007년 12월 18일","1,353.82","1,344.00","1,356.50","1,343.67","0.70%"
"2007년 12월 17일","1,344.47","1,337.42","1,349.66","1,337.32","0.25%"
"2007년 12월 14일","1,341.09","1,352.64","1,363.79","1,339.65","-0.88%"
"2007년 12월 13일","1,353.01","1,361.98","1,363.53","1,347.64","-0.71%"
"2007년 12월 12일","1,362.70","1,353.63","1,366.84","1,353.26","0.68%"
"2007년 12월 11일","1,353.49","1,358.60","1,363.30","1,352.06","-0.41%"
"2007년 12월 10일","1,359.03","1,346.17","1,361.30","1,345.62","0.88%"
"2007년 12월 07일","1,347.20","1,348.63","1,351.67","1,341.19","-0.15%"
