state,enter_price,enter_time,exit_price,ror,fiat_money,비공식환율,seed_fiat,seed_krw,바이낸스USDT,비트코인KRW,달러환율,김치프리미엄,선형회귀예상김프,LSTM달러_예측값_예상김프
True,11419000.0,2020-02-21,9597.21,1.0756670859738078,1215999.680791269,1189.8249595455347,1012.7490265064179,1220575.2542358,9597.21,11419000.0,1205.21,0.012765443743800176,-0.0165324073551549,-0.0210563724417495
False,9316.48,2020-02-26,11635000.0,1.0308875547450016,1253558.937501614,1248.862231228962,1253558.937501614,1253558.937501614,9316.48,11635000.0,1216.04,-0.02699107860675798,-0.0147777164846619,-0.0210563724417495
True,10742000.0,2020-02-28,8823.25,1.0308875547450016,1253558.937501614,1217.465219731958,1021.0887436034965,1238253.8975930882,8823.25,10742000.0,1212.68,-0.003945987178775923,-0.0153221081120724,-0.0203317067825872
False,8034.76,2020-03-09,10678000.0,1.0742075686816364,1346582.4984527442,1328.975601013596,1346582.4984527442,1346582.4984527442,8034.76,10678000.0,1188.7,-0.11800757214906676,-0.0192073793100799,-0.0203317067825872
True,9574000.0,2020-03-12,7934.58,1.0742075686816364,1346582.4984527442,1206.6171114287083,1108.1882274647337,1321747.1807794627,7934.58,9574000.0,1192.71,-0.01166009459861006,-0.0185576738261762,-0.0155471729687421
False,4800.01,2020-03-13,9507000.0,1.622649845276451,2185031.882766322,1980.620873706513,2185031.882766322,2185031.882766322,4800.01,9507000.0,1211.21,-0.6352415136157339,-0.0155602794490646,-0.0155471729687421
True,6362000.0,2020-03-14,5576.05,1.622649845276451,2185031.882766322,1140.9510316442643,1908.9300811880341,2312115.2036357587,5576.05,6362000.0,1211.21,0.058007255848065764,-0.0155602794490646,-0.0160466464009607
False,5172.48,2020-03-15,7261000.0,1.2226685196629739,2671569.6975183,1403.7753650086613,2671569.6975183,2671569.6975183,5172.48,7261000.0,1211.21,-0.15898594381540887,-0.0155602794490646,-0.0160466464009607
True,6385000.0,2020-03-18,5312.64,1.2226685196629739,2671569.6975183,1201.8506806408866,2216.765365983384,2748257.0301315603,5312.64,6385000.0,1239.76,0.030577950054134106,-0.0109345708292517,-0.0165977206166059
False,5393.26,2020-03-19,6774000.0,1.0392842143457537,2776520.214155229,1256.0121336631275,2776520.214155229,2776520.214155229,5393.26,6774000.0,1256.5,0.00038827404446672986,-0.0082223339712599,-0.0165977206166059
True,6747000.0,2020-03-20,6162.05,1.0392842143457537,2776520.214155229,1094.927824344171,2528.7353983730973,3182059.4758967706,6162.05,6747000.0,1258.36,0.12987712233051651,-0.0079209743203719,-0.0160996711998748
False,6204.57,2020-03-21,7675000.0,1.1234362099142337,3119243.3461408066,1236.9914434038137,3119243.3461408066,3119243.3461408066,6204.57,7675000.0,1258.36,0.016981274513005906,-0.0079209743203719,-0.0160996711998748
True,7788000.0,2020-03-22,6187.04,1.1234362099142337,3119243.3461408066,1258.7602472264605,2470.973693257817,3109374.4566479065,6187.04,7788000.0,1258.36,-0.0003180705254939298,-0.0079209743203719,-0.0149321960580982
False,5816.05,2020-03-23,7740000.0,1.0513564770842518,3279436.695567092,1330.8001134790793,3279436.695567092,3279436.695567092,5816.05,7740000.0,1254.85,-0.060525252802390295,-0.0084896691454347,-0.0149321960580982
True,7379000.0,2020-03-24,6465.25,1.0513564770842518,3279436.695567092,1141.3325084103476,2865.7982993818423,3648161.2351130852,6465.25,7379000.0,1273.0,0.10343086534929491,-0.0055489822295116,-0.0132522731207732
False,6744.69,2020-03-25,8047000.0,1.0397687727443814,3409855.8682426848,1193.086709693107,3409855.8682426848,3409855.8682426848,6744.69,8047000.0,1234.21,0.03331952447872988,-0.0118337891423852,-0.0132522731207732
True,8276000.0,2020-03-27,6737.27,1.0397687727443814,3409855.8682426848,1228.390727995167,2768.1440380164695,3358865.975729184,6737.27,8276000.0,1213.4,-0.012354316791797437,-0.0152054527633416,-0.0104837298992883
False,6359.11,2020-03-28,8281000.0,1.054337232843894,3595138.000519506,1302.226254931901,3595138.000519506,3595138.000519506,6359.11,8281000.0,1213.4,-0.07320442964554208,-0.0152054527633416,-0.0104837298992883
True,7218000.0,2020-03-31,6394.45,1.054337232843894,3595138.000519506,1128.7913737694407,3177.2793719352485,3891245.819602818,6394.45,7218000.0,1224.71,0.0783194603053452,-0.0133729916603615,-0.0089513705668489
False,6412.14,2020-04-01,7794000.0,1.0716352729036889,3852676.6923131435,1215.5068354714651,3852676.6923131435,3852676.6923131435,6412.14,7794000.0,1218.8,0.0027019728655520714,-0.0143305376478604,-0.0089513705668489
True,7799000.0,2020-04-02,6643.36,1.0716352729036889,3852676.6923131435,1173.9541436863276,3273.847536133836,4048767.247936715,6643.36,7799000.0,1236.7,0.05073652164120046,-0.0114303560613577,-0.0095996140615188
False,6732.97,2020-04-04,8160000.0,1.0273396631699354,3958007.5753836455,1211.9465852365302,3958007.5753836455,3958007.5753836455,6732.97,8160000.0,1227.85,0.01295224560285857,-0.0128642447228409,-0.0095996140615188
True,8149000.0,2020-04-05,6857.41,1.0273396631699354,3958007.5753836455,1188.349537215946,3322.506954813003,4079540.1644671457,6857.41,8149000.0,1227.85,0.03217043025129618,-0.0128642447228409,-0.0116276890075293
False,6772.78,2020-04-06,8248000.0,1.019794712295322,4036355.196601069,1217.8160223719065,4036355.196601069,4036355.196601069,6772.78,8248000.0,1236.42,0.015046648896081871,-0.0114757220303086,-0.0116276890075293
True,8198000.0,2020-04-07,7329.9,1.019794712295322,4036355.196601069,1118.432720773817,3600.1773270143512,4408921.161754856,7329.9,8198000.0,1224.64,0.0867253063971315,-0.0133843331525992,-0.0130405101509956
False,7197.32,2020-04-08,8777000.0,1.0850930599876238,4379821.011476801,1219.4816959646091,4379821.011476801,4379821.011476801,7197.32,8777000.0,1215.43,-0.003333549414288761,-0.0148765494884477,-0.0130405101509956
True,8652000.0,2020-04-09,7360.26,1.0850930599876238,4379821.011476801,1175.5019523766823,3717.056622242696,4520907.287368901,7360.26,8652000.0,1216.26,0.03351096609550397,-0.0147420717947719,-0.0142301564227918
False,7283.54,2020-04-10,8821000.0,1.0253941699369458,4491042.930535648,1211.0869165268537,4491042.930535648,4491042.930535648,7283.54,8821000.0,1211.11,1.9059765955398156e-05,-0.0155764815808328,-0.0142301564227918
True,8413000.0,2020-04-12,6876.84,1.0253941699369458,4491042.930535648,1223.3816694877298,3662.616253172832,4435831.170380148,6876.84,8413000.0,1211.11,-0.010132580432603122,-0.0155764815808328,-0.015454077956251
False,6621.25,2020-04-16,8375000.0,1.0292506720371768,4622408.954401627,1264.8669057957336,4622408.954401627,4622408.954401627,6621.25,8375000.0,1224.72,-0.032780477003505615,-0.0133713714471846,-0.015454077956251
True,8107000.0,2020-04-17,7101.99,1.0292506720371768,4622408.954401627,1141.511041271531,4040.5567734515657,4965763.463436506,7101.99,8107000.0,1228.98,0.07117199525498297,-0.0126811606338606,-0.0160956760453128
False,7026.78,2020-04-18,8557000.0,1.0621773852295047,4909818.256647769,1217.7697323667455,4909818.256647769,4909818.256647769,7026.78,8557000.0,1228.98,0.00912160298235487,-0.0126811606338606,-0.0160956760453128
True,8519000.0,2020-04-19,7248.6,1.0621773852295047,4909818.256647769,1175.2614297933392,4168.609769450344,5123138.034459084,7248.6,8519000.0,1228.98,0.043709881533190775,-0.0126811606338606,-0.0159964300770356
False,7121.4,2020-04-20,8712000.0,1.0364524156243176,5088792.992378957,1223.3549582947176,5088792.992378957,5088792.992378957,7121.4,8712000.0,1216.26,-0.0058334223724509915,-0.0147420717947719,-0.0159964300770356
True,8387000.0,2020-04-22,6841.36,1.0364524156243176,5088792.992378957,1225.9258393068046,4142.332482953965,5109691.387698204,6841.36,8387000.0,1233.53,0.006164552700943959,-0.0119439636384088,-0.015608227632766
False,9539.1,2020-05-10,11881000.0,1.0111463300280026,5145514.3585161995,1245.505341174744,5145514.3585161995,5145514.3585161995,9539.1,11881000.0,1220.11,-0.020813976751886454,-0.0141182897216974,-0.015608227632766
True,10441000.0,2020-05-13,8810.99,1.0111463300280026,5145514.3585161995,1184.9973725994469,4331.6816269447345,5314280.287200877,8810.99,10441000.0,1226.84,0.03410601822613635,-0.0130278862536994,-0.0176043017862949
False,9315.96,2020-05-16,11777000.0,1.0615309134786164,5462122.557313038,1264.1745992898211,5462122.557313038,5462122.557313038,9315.96,11777000.0,1227.53,-0.029852304456771783,-0.0129160915444991,-0.0176043017862949
True,11314000.0,2020-05-17,9380.81,1.0615309134786164,5462122.557313038,1206.0792191719052,4517.666740735185,5545571.454254662,9380.81,11314000.0,1227.53,0.01747475078254268,-0.0129160915444991,-0.0189390987478454
False,9511.43,2020-05-21,11727000.0,1.0172072374783798,5556110.597292739,1232.9376339835335,5556110.597292739,5556110.597292739,9511.43,11727000.0,1227.4,-0.004511678331052149,-0.0129371543157977,-0.0189390987478454
True,11089000.0,2020-05-23,9170.0,1.0172072374783798,5556110.597292739,1209.2693565976008,4583.5926268280755,5652807.278888261,9170.0,11089000.0,1233.27,0.019460980484726886,-0.011986089181006,-0.018843531486244
False,8718.14,2020-05-25,11140000.0,1.0516995779288285,5843359.170098664,1277.7954930753579,5843359.170098664,5843359.170098664,8718.14,11140000.0,1240.56,-0.03001506825575384,-0.0108049537751064,-0.018843531486244
True,10663000.0,2020-05-26,8900.35,1.0516995779288285,5843359.170098664,1198.042773598791,4866.4854335050995,6039065.098708154,8900.35,10663000.0,1240.95,0.034576112173100526,-0.0107417654612105,-0.0182467898850365
False,8841.0,2020-05-27,10821000.0,1.0170621168177834,5943059.246867154,1223.9565659993214,5943059.246867154,5943059.246867154,8841.0,10821000.0,1230.99,0.00571364024133314,-0.0123554977853203,-0.0182467898850365
True,10724000.0,2020-05-28,9204.07,1.0170621168177834,5943059.246867154,1165.1367275563964,5089.396749228277,6301996.418699406,9204.07,10724000.0,1238.26,0.0590532460417067,-0.0111776028057743,-0.0176012757533841
False,9426.6,2020-05-30,11579000.0,1.0495108958620258,6237305.434340644,1228.3325907538242,6237305.434340644,6237305.434340644,9426.6,11579000.0,1238.03,0.007832935588132472,-0.0112148677088411,-0.0176012757533841
True,11397000.0,2020-05-31,9697.72,1.0495108958620258,6237305.434340644,1175.2246919894574,5295.41893656123,6555887.5060308995,9697.72,11397000.0,1238.03,0.05073003724509306,-0.0112148677088411,-0.0173093130224738
False,9448.27,2020-06-01,11583000.0,1.038516533429898,6477544.81761491,1225.9387168232915,6477544.81761491,6477544.81761491,9448.27,11583000.0,1231.47,0.004491610170534899,-0.0122777275528331,-0.0173093130224738
True,11432000.0,2020-06-02,10202.71,1.038516533429898,6477544.81761491,1120.4866158108973,5768.36059643964,7054993.427475502,10202.71,11432000.0,1223.05,0.08385870094362669,-0.0136419470477131,-0.0172627951832176
False,9518.02,2020-06-03,12111000.0,1.1307568997311672,7324528.495835925,1272.4285092907978,7324528.495835925,7324528.495835925,9518.02,12111000.0,1220.12,-0.042871610407827054,-0.0141166695085205,-0.0172627951832176
True,11520000.0,2020-06-04,9666.32,1.1307568997311672,7324528.495835925,1191.7668771569738,6133.554575037951,7458095.685517396,9666.32,11520000.0,1215.95,0.01988825432215635,-0.0147922984032533,-0.0174190215489851
False,9621.17,2020-06-06,11785000.0,1.0236700941739258,7497900.775111965,1224.9030003627417,7497900.775111965,7497900.775111965,9621.17,11785000.0,1216.54,-0.006874414620761993,-0.0146967058258211,-0.0174190215489851
True,11601000.0,2020-06-07,9666.85,1.0236700941739258,7497900.775111965,1200.0806881248802,6235.382860234195,7585592.664789307,9666.85,11601000.0,1216.54,0.013529610103341971,-0.0146967058258211,-0.0178275557699365
False,9278.88,2020-06-12,11732000.0,1.0494390108447935,7868589.572845912,1264.3767351232045,7868589.572845912,7868589.572845912,9278.88,11732000.0,1206.2,-0.0482314169484368,-0.0163720062506499,-0.0178275557699365
True,11090000.0,2020-06-13,9464.96,1.0494390108447935,7868589.572845912,1171.6901075123403,6703.042690448734,8085210.0932192635,9464.96,11090000.0,1206.2,0.028610423219747605,-0.0163720062506499,-0.0202653120604854
False,9473.34,2020-06-14,11374000.0,1.0208730668113888,8032831.168711321,1200.6325118701534,8032831.168711321,8032831.168711321,9473.34,11374000.0,1206.2,0.004615725526319503,-0.0163720062506499,-0.0202653120604854
True,11382000.0,2020-06-15,9342.1,1.0208730668113888,8032831.168711321,1218.3556159749949,6580.8118671619495,7920730.971434793,9342.1,11382000.0,1203.61,-0.012251157746275831,-0.0167916414634456,-0.0212193431030895
False,9298.33,2020-06-25,11506000.0,1.011851871956055,8128035.2551674945,1237.4265056198265,8128035.2551674945,8128035.2551674945,9298.33,11506000.0,1206.2,-0.025888331636400697,-0.0163720062506499,-0.0212193431030895
True,11232000.0,2020-06-26,9249.49,1.011851871956055,8128035.2551674945,1214.3372229171555,6681.052757162864,8033030.59310234,9249.49,11232000.0,1202.36,-0.009961428288661978,-0.0169941681105477,-0.0208711317604254
False,11071.36,2020-08-03,13922000.0,1.0314568973256708,8383718.025648732,1257.4787559974563,8383718.025648732,8383718.025648732,11071.36,13922000.0,1194.1,-0.05307658989821329,-0.0183324641945987,-0.0208711317604254
True,13030000.0,2020-08-04,11219.68,1.0314568973256708,8383718.025648732,1161.3521954280336,7204.5004260188925,8592807.658112733,11219.68,13030000.0,1192.7,0.026283059086079086,-0.0185592940393531,-0.0227474897230453
False,11191.99,2020-08-05,13273000.0,1.0170930169024428,8527021.05956646,1185.9374427604027,8527021.05956646,8527021.05956646,11191.99,13273000.0,1193.32,0.006186569603792158,-0.0184588408223904,-0.0227474897230453
True,13322000.0,2020-08-06,11744.91,1.0170930169024428,8527021.05956646,1134.2785938759855,7502.492525387631,8899756.733315824,11744.91,13322000.0,1186.24,0.04380345134543984,-0.0196059517515769,-0.0229911150393543
False,11762.47,2020-08-07,13843000.0,1.0333941465155774,8811773.650171036,1176.8786657904334,8811773.650171036,8811773.650171036,11762.47,13843000.0,1184.0,0.0060146403797013415,-0.019968879503184,-0.0229911150393543
True,13883000.0,2020-08-08,11594.36,1.0333941465155774,8811773.650171036,1197.3925253312816,7344.286347208145,8695635.035094444,11594.36,13883000.0,1184.0,-0.011311254502771817,-0.019968879503184,-0.0233160081284116
False,11392.09,2020-08-12,13994000.0,1.0217798241114588,9003692.530381748,1228.396194201415,9003692.530381748,9003692.530381748,11392.09,13994000.0,1186.12,-0.035642425894020224,-0.0196253943096987,-0.0233160081284116
True,13619000.0,2020-08-13,11564.34,1.0217798241114588,9003692.530381748,1177.6720504585649,7630.337229502171,9032335.3920509,11564.34,13619000.0,1183.74,0.005126083043096696,-0.0200110050457812,-0.0243542736426961
False,11531.23,2020-08-22,13951000.0,1.023295342907962,9213436.635314848,1209.8449168041918,9213436.635314848,9213436.635314848,11531.23,13951000.0,1185.36,-0.020656101778524505,-0.0197485305111368,-0.0243542736426961
True,13781000.0,2020-08-23,11663.51,1.023295342907962,9213436.635314848,1181.5482646304586,7782.591409561658,9225172.553238006,11663.51,13781000.0,1185.36,0.0032156774056331106,-0.0197485305111368,-0.0256002674162106
False,11318.42,2020-08-26,13876000.0,1.0335977499727285,9522987.375777733,1225.966168422801,9522987.375777733,9522987.375777733,11318.42,13876000.0,1187.48,-0.03240995083942555,-0.0194050453176516,-0.0256002674162106
True,13473000.0,2020-08-27,11461.42,1.0335977499727285,9522987.375777733,1175.5087938492786,8085.987635146835,9580197.290245619,11461.42,13473000.0,1184.79,0.007833629715579327,-0.0198408826622154,-0.0252420681871415
False,11330.38,2020-08-28,13561000.0,1.014374625315678,9659876.751190469,1196.870713956637,9659876.751190469,9659876.751190469,11330.38,13561000.0,1187.56,-0.007840205089963526,-0.0193920836122371,-0.0252420681871415
True,13401000.0,2020-08-29,11526.9,1.014374625315678,9659876.751190469,1162.5849100799,8293.606368554132,9849155.179040145,11526.9,13401000.0,1187.56,0.021030592071221488,-0.0193920836122371,-0.0249589857750348
False,11465.84,2020-08-30,13546000.0,1.012454783255599,9780188.422402347,1181.4223816135582,9780188.422402347,9780188.422402347,11465.84,13546000.0,1187.56,0.005168259613360093,-0.0193920836122371,-0.0249589857750348
True,13470000.0,2020-08-31,11711.17,1.012454783255599,9780188.422402347,1150.1839696631505,8487.510927071378,10019591.524517033,11711.17,13470000.0,1180.51,0.025688922869649078,-0.0205343339018931,-0.0247084579392103
False,11649.51,2020-09-01,13671000.0,1.0165488422648747,9942039.217925437,1173.5257534437071,9942039.217925437,9942039.217925437,11649.51,13671000.0,1188.07,0.012241910456701088,-0.0193094527402194,-0.0247084579392103
True,13733000.0,2020-09-02,11921.97,1.0165488422648747,9942039.217925437,1151.9069415541226,8615.0327508903,10213810.528800521,11921.97,13733000.0,1185.58,0.028402181586968056,-0.0197128858212469,-0.0245167498542141
False,11388.54,2020-09-03,13972000.0,1.0611927992732593,10550420.428154819,1226.8473395184983,10550420.428154819,10550420.428154819,11388.54,13972000.0,1189.63,-0.03128480243310805,-0.0190566994846359,-0.0245167498542141
True,12301000.0,2020-09-05,10446.25,1.0611927992732593,10550420.428154819,1177.5517530214192,8944.84754787449,10659843.168228466,10446.25,12301000.0,1191.73,0.011897197333776033,-0.0187164547175043,-0.0243798268094985
False,10166.69,2020-09-06,12630000.0,1.0515302835883682,11094086.58479415,1242.2922308047162,11094086.58479415,11094086.58479415,10166.69,12630000.0,1191.73,-0.0424275891390804,-0.0187164547175043,-0.0243798268094985
True,12383000.0,2020-09-07,10255.89,1.0515302835883682,11094086.58479415,1207.4037455549933,9173.63983903023,10892137.790075762,10255.89,12383000.0,1187.33,-0.016906627100295113,-0.0194293485153039,-0.0243882720124587
False,10417.22,2020-09-22,12828000.0,1.0166055921858757,11278310.462296035,1231.4225868321876,11278310.462296035,11278310.462296035,10417.22,12828000.0,1164.84,-0.05716028538871232,-0.0230732079499656,-0.0243882720124587
True,12290000.0,2020-09-23,10529.61,1.0166055921858757,11278310.462296035,1167.1847295388907,9647.559517406264,11226382.632429799,10529.61,12290000.0,1163.65,-0.0030376226003443474,-0.0232660133180068,-0.0257678463498919
False,10241.46,2020-09-24,12346000.0,1.0295845597277913,11611974.311796406,1205.492185684463,11611974.311796406,11611974.311796406,10241.46,12346000.0,1170.78,-0.029648768927093894,-0.0221108013229362,-0.0257678463498919
True,11943000.0,2020-09-25,10736.33,1.0295845597277913,11611974.311796406,1112.391291996427,10422.82528288192,12190536.450858694,10736.33,11943000.0,1169.6,0.04891305403862234,-0.0223019864778006,-0.026377957874287
False,10686.57,2020-09-26,12495000.0,1.0478900170829732,12168071.959955383,1169.224550066111,12168071.959955383,12168071.959955383,10686.57,12495000.0,1169.6,0.0003210071254179381,-0.0223019864778006,-0.026377957874287
True,12456000.0,2020-09-27,10728.59,1.0478900170829732,12168071.959955383,1161.0099742836665,10464.649499431896,12239454.054535545,10728.59,12456000.0,1169.6,0.007344413232159397,-0.0223019864778006,-0.0269001957763116
False,10619.13,2020-10-02,12562000.0,1.015816539689522,12360528.753054978,1182.959432646554,12360528.753054978,12360528.753054978,10619.13,12562000.0,1162.93,-0.01722324873083836,-0.0233826686667376,-0.0269001957763116
True,12440000.0,2020-10-03,10570.4,1.015816539689522,12360528.753054978,1176.8712631499282,10487.058831223478,12195715.32659472,10570.4,12440000.0,1162.93,-0.011988050140531392,-0.0233826686667376,-0.0273713669007173
False,17149.47,2020-11-27,20840000.0,1.0288766661796889,12717459.615661394,1215.1979040751696,12717459.615661394,12717459.615661394,17149.47,20840000.0,1106.07,-0.09866274654874418,-0.0325952007901198,-0.0273713669007173
True,19226000.0,2020-11-28,17139.53,1.0288766661796889,12717459.615661394,1121.7343766135946,11315.09238793454,12515284.237522755,17139.53,19226000.0,1106.07,-0.014162192821064234,-0.0325952007901198,-0.034847982215569
False,22719.88,2020-12-22,25890000.0,1.0114338962179497,12862869.729062833,1139.5306665352107,12862869.729062833,12862869.729062833,22719.88,25890000.0,1104.31,-0.03189382196594304,-0.0328803583092396,-0.034847982215569
True,25387000.0,2020-12-23,23810.79,1.0114338962179497,12862869.729062833,1066.1972996276056,12035.583507556119,13358775.55837684,23810.79,25387000.0,1109.94,0.039409968441892596,-0.0319681782906915,-0.037243156487445
False,23232.39,2020-12-24,26776000.0,1.0758834676125892,13838948.887553127,1152.528861645315,13838948.887553127,13838948.887553127,23232.39,26776000.0,1106.87,-0.04125042836585613,-0.0324655837359744,-0.037243156487445
True,26380000.0,2020-12-25,23728.99,1.0758834676125892,13838948.887553127,1111.7203049940179,12419.406682009227,13694382.971984295,23728.99,26380000.0,1102.66,-0.008216771256795097,-0.0331476934834144,-0.0369120333306302
False,31989.75,2021-01-05,37537000.0,1.0499721251428347,14530510.573207226,1173.4071069639494,14530510.573207226,14530510.573207226,31989.75,37537000.0,1086.69,-0.07979930519646761,-0.0357351739267913,-0.0369120333306302
True,36478000.0,2021-01-06,33949.53,1.0499721251428347,14530510.573207226,1074.4773197154718,13484.664413619823,14663224.083370196,33949.53,36478000.0,1087.4,0.011884017182755335,-0.0356201387912373,-0.035665327549372
False,40586.96,2021-01-09,44698000.0,1.018643079519089,14801404.037276493,1101.2896753045807,14801404.037276493,14801404.037276493,40586.96,44698000.0,1094.35,-0.0063413672998406945,-0.0344940906333494,-0.035665327549372
True,38496000.0,2021-01-14,37371.38,1.018643079519089,14801404.037276493,1030.0930819252594,14326.74508596993,15732342.046354437,37371.38,38496000.0,1098.11,0.06193998604396689,-0.0338848904788662,-0.0374046833553047
False,39145.21,2021-01-15,41380000.0,1.020061734402274,15098345.87385308,1057.0897435471672,15098345.87385308,15098345.87385308,39145.21,41380000.0,1096.04,0.03553725817746867,-0.0342202746064674,-0.0374046833553047
True,40070000.0,2021-01-18,35824.99,1.020061734402274,15098345.87385308,1118.4929849247692,13458.49140802484,14861673.72222551,35824.99,40070000.0,1104.26,-0.01288916099901205,-0.0328884593751237,-0.0373030640278818
False,30851.99,2021-01-22,39253000.0,1.1310948470207338,17077661.216451976,1272.3004253534373,17077661.216451976,17077661.216451976,30851.99,39253000.0,1099.97,-0.15666829582028363,-0.0335835308279782,-0.0373030640278818
True,34525000.0,2021-01-23,32950.0,1.1310948470207338,17077661.216451976,1047.7996965098635,16259.163022858154,17884591.550253283,32950.0,34525000.0,1099.97,0.04742884214127341,-0.0335835308279782,-0.0360466670301119
False,32078.0,2021-01-24,36345000.0,1.076154537519842,18378202.60831142,1133.0195149323524,18378202.60831142,18378202.60831142,32078.0,36345000.0,1099.97,-0.03004583300667507,-0.0335835308279782,-0.0360466670301119
True,35494000.0,2021-01-25,32259.45,1.076154537519842,18378202.60831142,1100.2667435433648,16664.354628286477,18423110.61575583,32259.45,35494000.0,1105.54,0.004769846822941903,-0.0326810720884911,-0.035402082464125
False,30362.19,2021-01-28,35929000.0,1.0705921663464693,19675559.743986454,1183.3467875670365,19675559.743986454,19675559.743986454,30362.19,35929000.0,1108.42,-0.06759783075642489,-0.0322144506935677,-0.035402082464125
True,34293000.0,2021-01-29,33368.18,1.0705921663464693,19675559.743986454,1027.7156260844913,19103.431221618866,21266703.773154985,33368.18,34293000.0,1113.24,0.07682474032150177,-0.0314335079423419,-0.0344205600114162
False,34246.28,2021-01-30,36631000.0,1.036233648219426,20388477.05427036,1069.6344245272771,20388477.05427036,20388477.05427036,34246.28,36631000.0,1113.24,0.03916996826625241,-0.0314335079423419,-0.0344205600114162
True,37523000.0,2021-01-31,34262.89,1.036233648219426,20388477.05427036,1095.1498837371862,18575.062616190196,20678502.706847575,34262.89,37523000.0,1113.24,0.016249969694597466,-0.0314335079423419,-0.034085006584196
False,33092.97,2021-02-01,37039000.0,1.0174460441507067,20744175.32512483,1119.2407330016013,20744175.32512483,20744175.32512483,33092.97,37039000.0,1118.43,-0.0007248848847054568,-0.0305926173035738,-0.034085006584196
True,36408000.0,2021-02-02,33517.09,1.0174460441507067,20744175.32512483,1086.2518195941236,19055.402771700454,21293269.273208957,33517.09,36408000.0,1117.44,0.027910384813391698,-0.0307530184080787,-0.0337180061482949
False,51552.61,2021-02-19,57458000.0,1.0207099032442324,21173785.188989557,1114.550747285152,21173785.188989557,21173785.188989557,51552.61,57458000.0,1107.08,-0.006748154862477929,-0.0324315592592613,-0.0337180061482949
True,57852000.0,2021-02-20,55906.0,1.0207099032442324,21173785.188989557,1034.8084284334418,20398.964487757014,22583285.605106033,55906.0,57852000.0,1107.08,0.06528125480232516,-0.0324315592592613,-0.0334272894309361
False,55841.19,2021-02-21,63649000.0,1.0947488664248888,23179977.333570417,1139.8216979258502,23179977.333570417,23179977.333570417,55841.19,63649000.0,1107.08,-0.02957482560054392,-0.0324315592592613,-0.0334272894309361
True,64260000.0,2021-02-22,57412.35,1.0947488664248888,23179977.333570417,1119.2713762805388,20645.790448390057,22834657.15172837,57412.35,64260000.0,1106.02,-0.011981136218638833,-0.0326033018560039,-0.0338869695414779
False,54087.67,2021-02-23,65416000.0,1.0740346428816847,24896098.67746685,1209.4438529150916,24896098.67746685,24896098.67746685,54087.67,65416000.0,1112.58,-0.08706237116889715,-0.0315404420120118,-0.0338869695414779
True,55106000.0,2021-02-25,49676.21,1.0740346428816847,24896098.67746685,1109.3036284370326,22384.828811559975,24792093.301955134,49676.21,55106000.0,1107.54,-0.0015923835139430853,-0.0323570294531277,-0.03422651812326
False,47073.73,2021-02-26,56501000.0,1.0765062285384892,26800805.292601906,1200.266050725107,26800805.292601906,26800805.292601906,47073.73,56501000.0,1119.47,-0.07217348452848849,-0.0304241151331848,-0.03422651812326
True,51798000.0,2021-03-02,49595.76,1.0765062285384892,26800805.292601906,1044.4037958083513,25601.316960545657,28507834.475076403,49595.76,51798000.0,1113.53,0.06207843901075727,-0.0313865217602142,-0.033719489497761
False,48436.61,2021-03-03,56438000.0,1.110481941287441,29761810.289395284,1165.1930223853403,29761810.289395284,29761810.289395284,48436.61,56438000.0,1125.29,-0.03546021237666763,-0.0294811510642773,-0.033719489497761
True,56007000.0,2021-03-04,50349.37,1.110481941287441,29761810.289395284,1112.3674437237248,26694.01518309543,30085489.812107705,50349.37,56007000.0,1127.05,0.01302742227609699,-0.0291959935451575,-0.0330898570943922
False,48374.09,2021-03-05,57933000.0,1.071761551873207,31897563.98231827,1197.6039239187758,31897563.98231827,31897563.98231827,48374.09,57933000.0,1131.03,-0.05886132456148441,-0.0285511487007842,-0.0330898570943922
True,56410000.0,2021-03-06,48746.81,1.071761551873207,31897563.98231827,1157.2039278057375,27503.936299333116,31107777.072634734,48746.81,56410000.0,1131.03,-0.02314167423122071,-0.0285511487007842,-0.0323763264452219
False,58976.08,2021-03-15,70615000.0,1.0298138939745718,32848554.572934225,1197.349840816819,32848554.572934225,32848554.572934225,58976.08,70615000.0,1136.5,-0.05354143494660746,-0.0276648920930653,-0.0323763264452219
True,64490000.0,2021-03-17,56900.74,1.0298138939745718,32848554.572934225,1133.3771757625648,28914.303717709125,32671139.19975107,56900.74,64490000.0,1129.93,-0.0030507870067746357,-0.0287293721502341,-0.0293972662675109
False,57641.0,2021-03-19,68494000.0,1.0434626108156069,34276238.51619289,1188.2861157856387,34276238.51619289,34276238.51619289,57641.0,68494000.0,1128.25,-0.05321171352593734,-0.0290015679639394,-0.0293972662675109
True,67139000.0,2021-03-20,58030.01,1.0434626108156069,34276238.51619289,1156.9703331086796,29555.86193599744,33346401.22928911,58030.01,67139000.0,1128.25,-0.025455646451300273,-0.0290015679639394,-0.0294823709708782
False,57351.56,2021-03-22,67849000.0,1.017721299473377,34883658.00375925,1183.0366950785647,34883658.00375925,34883658.00375925,57351.56,67849000.0,1129.47,-0.047426399177104894,-0.0288039019563677,-0.0294823709708782
True,63334000.0,2021-03-27,55025.59,1.017721299473377,34883658.00375925,1150.9917476577718,30239.777760377834,34329405.30469133,55025.59,63334000.0,1135.24,-0.013875257793745543,-0.0278690389533442,-0.0307739530179834
